epoch:1
train path acc=0.8746282324959246	test path acc=0.6430379933410524	ensemble acc=0.669345579793341
vote rate for correct mean=0.8655792954375968 max=1.0 min=0.0
vote rate for wrong mean=0.7893623742699721 max=1.0 min=0.0
id	results				label	correct	vote rate
61.0	182.0	1.0	0.0	0.0	0.0	1.0	0.994535519125683
62.0	271.0	139.0	0.0	50.0	0.0	1.0	0.5891304347826087
66.0	18.0	415.0	567.0	3066.0	3.0	1.0	0.7540580423020167
68.0	0.0	44.0	31.0	0.0	1.0	1.0	0.5866666666666667
69.0	998.0	2381.0	597.0	1435.0	1.0	1.0	0.4400295693956755
73.0	17.0	281.0	99.0	1858.0	3.0	1.0	0.8239467849223947
74.0	18.0	0.0	0.0	1.0	0.0	1.0	0.9473684210526315
77.0	241.0	147.0	0.0	7.0	0.0	1.0	0.610126582278481
78.0	347.0	83.0	2.0	40.0	0.0	1.0	0.7351694915254238
82.0	213.0	0.0	0.0	2.0	0.0	1.0	0.9906976744186047
83.0	0.0	147.0	0.0	0.0	1.0	1.0	1.0
87.0	0.0	329.0	2.0	2012.0	3.0	1.0	0.8587281263337602
88.0	354.0	231.0	70.0	0.0	0.0	1.0	0.5404580152671755
89.0	8.0	11.0	249.0	4085.0	3.0	1.0	0.9384332644153457
90.0	0.0	555.0	0.0	1108.0	3.0	1.0	0.6662657847263981
92.0	709.0	206.0	0.0	35.0	0.0	1.0	0.7463157894736843
93.0	289.0	425.0	58.0	1.0	1.0	1.0	0.5498059508408797
96.0	12.0	86.0	1.0	2056.0	3.0	1.0	0.9540603248259861
99.0	1167.0	572.0	0.0	213.0	0.0	1.0	0.5978483606557377
101.0	754.0	125.0	0.0	130.0	0.0	1.0	0.7472745292368682
104.0	1177.0	276.0	0.0	96.0	0.0	1.0	0.7598450613298903
105.0	45.0	1852.0	0.0	186.0	1.0	1.0	0.8891022563610178
107.0	464.0	257.0	695.0	2183.0	3.0	1.0	0.6065573770491803
108.0	181.0	604.0	0.0	266.0	1.0	1.0	0.5746907706945766
109.0	4.0	343.0	0.0	0.0	1.0	1.0	0.9884726224783862
111.0	0.0	0.0	0.0	312.0	3.0	1.0	1.0
112.0	176.0	48.0	0.0	6.0	0.0	1.0	0.7652173913043478
113.0	144.0	760.0	143.0	4590.0	3.0	1.0	0.814262905800958
114.0	0.0	6.0	162.0	1316.0	3.0	1.0	0.8867924528301887
118.0	211.0	1049.0	172.0	609.0	1.0	1.0	0.5139637432631063
119.0	170.0	147.0	0.0	0.0	0.0	1.0	0.5362776025236593
122.0	0.0	0.0	0.0	333.0	3.0	1.0	1.0
123.0	0.0	0.0	0.0	336.0	3.0	1.0	1.0
125.0	875.0	765.0	167.0	1231.0	3.0	1.0	0.40520078999341674
126.0	1525.0	5202.0	425.0	1150.0	1.0	1.0	0.6265960009636232
128.0	0.0	584.0	0.0	5749.0	3.0	1.0	0.9077846202431707
130.0	320.0	945.0	0.0	68.0	1.0	1.0	0.708927231807952
134.0	170.0	685.0	45.0	144.0	1.0	1.0	0.6561302681992337
136.0	287.0	158.0	0.0	2.0	0.0	1.0	0.6420581655480985
137.0	839.0	1098.0	26.0	80.0	1.0	1.0	0.5374449339207048
140.0	982.0	180.0	0.0	15.0	0.0	1.0	0.8343245539507221
144.0	685.0	114.0	81.0	115.0	0.0	1.0	0.6884422110552764
145.0	906.0	5.0	0.0	0.0	0.0	1.0	0.9945115257958288
146.0	8.0	269.0	0.0	0.0	1.0	1.0	0.9711191335740073
149.0	0.0	0.0	0.0	391.0	3.0	1.0	1.0
151.0	1.0	0.0	0.0	392.0	3.0	1.0	0.9974554707379135
152.0	515.0	54.0	0.0	2.0	0.0	1.0	0.9019264448336253
154.0	1.0	128.0	337.0	1227.0	3.0	1.0	0.7247489663319551
155.0	101.0	36.0	0.0	0.0	0.0	1.0	0.7372262773722628
156.0	31.0	342.0	367.0	3730.0	3.0	1.0	0.8344519015659956
159.0	0.0	106.0	0.0	0.0	1.0	1.0	1.0
162.0	32.0	0.0	0.0	0.0	0.0	1.0	1.0
163.0	108.0	0.0	0.0	0.0	0.0	1.0	1.0
166.0	0.0	1143.0	264.0	10.0	1.0	1.0	0.8066337332392378
168.0	1.0	0.0	192.0	546.0	3.0	1.0	0.7388362652232747
170.0	2.0	14.0	0.0	1.0	1.0	1.0	0.8235294117647058
172.0	2.0	14.0	0.0	2.0	1.0	1.0	0.7777777777777778
173.0	394.0	136.0	2.0	2.0	0.0	1.0	0.7378277153558053
174.0	198.0	466.0	5.0	4202.0	3.0	1.0	0.8626565386984192
175.0	20.0	194.0	0.0	157.0	1.0	1.0	0.522911051212938
176.0	107.0	2713.0	205.0	290.0	1.0	1.0	0.8184012066365007
177.0	0.0	0.0	0.0	880.0	3.0	1.0	1.0
178.0	0.0	0.0	0.0	1326.0	3.0	1.0	1.0
179.0	45.0	944.0	174.0	22.0	1.0	1.0	0.7966244725738396
182.0	4.0	91.0	0.0	629.0	3.0	1.0	0.8687845303867403
187.0	425.0	431.0	0.0	107.0	1.0	1.0	0.4475597092419522
189.0	207.0	465.0	32.0	239.0	1.0	1.0	0.4931071049840933
196.0	40.0	598.0	4.0	193.0	1.0	1.0	0.7161676646706587
199.0	0.0	1.0	3.0	2867.0	3.0	1.0	0.9986067572274469
202.0	70.0	740.0	0.0	1969.0	3.0	1.0	0.7085282475710687
203.0	338.0	789.0	8.0	11224.0	3.0	1.0	0.9081640909458694
206.0	162.0	123.0	0.0	71.0	0.0	1.0	0.4550561797752809
207.0	221.0	221.0	0.0	3.0	0.0	1.0	0.4966292134831461
208.0	20.0	0.0	0.0	0.0	0.0	1.0	1.0
210.0	472.0	2320.0	368.0	445.0	1.0	1.0	0.6435506241331485
211.0	628.0	836.0	14.0	8.0	1.0	1.0	0.5625841184387618
214.0	539.0	26.0	0.0	0.0	0.0	1.0	0.9539823008849557
217.0	59.0	0.0	0.0	0.0	0.0	1.0	1.0
219.0	242.0	1027.0	3.0	2.0	1.0	1.0	0.8061224489795918
221.0	478.0	334.0	0.0	2.0	0.0	1.0	0.5872235872235873
226.0	0.0	1.0	0.0	1580.0	3.0	1.0	0.9993674889310563
232.0	613.0	25.0	331.0	1.0	0.0	1.0	0.6319587628865979
233.0	708.0	989.0	12.0	11.0	1.0	1.0	0.575
234.0	0.0	495.0	163.0	0.0	1.0	1.0	0.7522796352583586
241.0	3.0	53.0	1.0	7928.0	3.0	1.0	0.9928616155291171
242.0	29.0	77.0	0.0	2305.0	3.0	1.0	0.9560348403152219
247.0	0.0	1.0	2.0	1762.0	3.0	1.0	0.998300283286119
249.0	323.0	672.0	650.0	352.0	1.0	1.0	0.33650475713570355
252.0	2.0	1404.0	295.0	347.0	1.0	1.0	0.685546875
255.0	1368.0	1675.0	329.0	89.0	1.0	1.0	0.48396417220456517
256.0	175.0	367.0	0.0	50.0	1.0	1.0	0.6199324324324325
257.0	13.0	29.0	0.0	187.0	3.0	1.0	0.8165938864628821
258.0	275.0	33.0	0.0	198.0	0.0	1.0	0.5434782608695652
259.0	515.0	44.0	0.0	657.0	3.0	1.0	0.540296052631579
261.0	3.0	551.0	33.0	171.0	1.0	1.0	0.7269129287598944
264.0	866.0	522.0	148.0	271.0	0.0	1.0	0.47924737133370227
266.0	4714.0	930.0	2.0	26.0	0.0	1.0	0.8311001410437235
267.0	0.0	0.0	53.0	647.0	3.0	1.0	0.9242857142857143
268.0	0.0	0.0	0.0	1347.0	3.0	1.0	1.0
269.0	6.0	152.0	0.0	4421.0	3.0	1.0	0.9654946494867875
270.0	1.0	0.0	1.0	4445.0	3.0	1.0	0.9995502586013042
271.0	0.0	0.0	0.0	612.0	3.0	1.0	1.0
272.0	2.0	0.0	0.0	611.0	3.0	1.0	0.9967373572593801
273.0	0.0	0.0	0.0	1222.0	3.0	1.0	1.0
275.0	372.0	1552.0	0.0	3451.0	3.0	1.0	0.6420465116279069
276.0	929.0	90.0	338.0	4493.0	3.0	1.0	0.768034188034188
277.0	0.0	0.0	0.0	628.0	3.0	1.0	1.0
278.0	273.0	572.0	320.0	1903.0	3.0	1.0	0.6202737940026075
279.0	432.0	0.0	0.0	0.0	0.0	1.0	1.0
280.0	2549.0	425.0	87.0	757.0	0.0	1.0	0.6676270298585647
283.0	10.0	0.0	36.0	1286.0	3.0	1.0	0.9654654654654654
284.0	1135.0	648.0	0.0	1.0	0.0	1.0	0.6362107623318386
286.0	925.0	818.0	0.0	2896.0	3.0	1.0	0.6242724725156283
288.0	0.0	264.0	0.0	4773.0	3.0	1.0	0.9475878499106611
289.0	1058.0	137.0	8.0	20.0	0.0	1.0	0.8650858544562551
292.0	224.0	31.0	0.0	131.0	0.0	1.0	0.5803108808290155
293.0	166.0	377.0	675.0	824.0	3.0	1.0	0.40352595494613125
295.0	0.0	758.0	0.0	0.0	1.0	1.0	1.0
296.0	844.0	796.0	1.0	665.0	0.0	1.0	0.36600173460537727
299.0	2466.0	1121.0	576.0	787.0	0.0	1.0	0.49818181818181817
301.0	0.0	1850.0	0.0	0.0	1.0	1.0	1.0
303.0	0.0	0.0	0.0	1351.0	3.0	1.0	1.0
304.0	0.0	387.0	0.0	0.0	1.0	1.0	1.0
305.0	1521.0	1413.0	83.0	1501.0	0.0	1.0	0.33665338645418325
306.0	1252.0	900.0	8.0	163.0	0.0	1.0	0.538958243650452
307.0	13.0	45.0	1.0	1024.0	3.0	1.0	0.9455216989843028
310.0	1012.0	138.0	0.0	0.0	0.0	1.0	0.88
311.0	3.0	1603.0	532.0	2.0	1.0	1.0	0.7490654205607477
312.0	3347.0	1260.0	47.0	22.0	0.0	1.0	0.7157827202737382
313.0	1.0	3.0	110.0	1377.0	3.0	1.0	0.9235412474849095
314.0	1.0	16.0	0.0	2002.0	3.0	1.0	0.991579990094106
316.0	1724.0	992.0	13.0	812.0	0.0	1.0	0.48686811635131316
317.0	2443.0	258.0	1.0	3.0	0.0	1.0	0.9031423290203328
320.0	8.0	5.0	0.0	9090.0	3.0	1.0	0.9985718993738328
321.0	335.0	1.0	0.0	0.0	0.0	1.0	0.9970238095238095
322.0	1325.0	328.0	0.0	0.0	0.0	1.0	0.8015728977616455
323.0	1343.0	0.0	0.0	1.0	0.0	1.0	0.9992559523809523
326.0	373.0	200.0	0.0	0.0	0.0	1.0	0.6509598603839442
327.0	342.0	0.0	0.0	0.0	0.0	1.0	1.0
328.0	0.0	576.0	17.0	731.0	3.0	1.0	0.5521148036253777
332.0	0.0	205.0	412.0	1.0	2.0	1.0	0.6666666666666666
336.0	0.0	0.0	0.0	1426.0	3.0	1.0	1.0
341.0	335.0	0.0	0.0	186.0	0.0	1.0	0.6429942418426103
342.0	33.0	1203.0	1.0	416.0	1.0	1.0	0.7277676950998185
343.0	1.0	637.0	0.0	0.0	1.0	1.0	0.9984326018808778
348.0	1967.0	349.0	0.0	253.0	0.0	1.0	0.7656675749318801
350.0	878.0	0.0	0.0	0.0	0.0	1.0	1.0
352.0	507.0	35.0	0.0	26.0	0.0	1.0	0.8926056338028169
355.0	269.0	1066.0	80.0	446.0	1.0	1.0	0.5728103170338528
362.0	23.0	9.0	0.0	8844.0	3.0	1.0	0.9963947724200091
363.0	0.0	432.0	0.0	0.0	1.0	1.0	1.0
367.0	367.0	0.0	0.0	191.0	0.0	1.0	0.6577060931899642
369.0	1241.0	23.0	0.0	0.0	0.0	1.0	0.9818037974683544
370.0	99.0	1.0	0.0	0.0	0.0	1.0	0.99
371.0	0.0	213.0	0.0	696.0	3.0	1.0	0.7656765676567657
372.0	1092.0	468.0	218.0	144.0	0.0	1.0	0.5681581685744017
377.0	1.0	0.0	0.0	756.0	3.0	1.0	0.9986789960369881
378.0	0.0	49.0	55.0	3880.0	3.0	1.0	0.9738955823293173
379.0	670.0	41.0	0.0	1.0	0.0	1.0	0.9410112359550562
383.0	0.0	439.0	0.0	0.0	1.0	1.0	1.0
384.0	0.0	440.0	0.0	0.0	1.0	1.0	1.0
388.0	327.0	200.0	2.0	3.0	0.0	1.0	0.6146616541353384
389.0	1065.0	899.0	1.0	5.0	0.0	1.0	0.5406091370558376
390.0	381.0	210.0	0.0	992.0	3.0	1.0	0.6266582438408086
391.0	782.0	33.0	0.0	205.0	0.0	1.0	0.7666666666666667
394.0	402.0	0.0	0.0	0.0	0.0	1.0	1.0
397.0	0.0	1.0	196.0	0.0	2.0	1.0	0.9949238578680203
402.0	1449.0	16.0	1.0	409.0	0.0	1.0	0.7728
406.0	1420.0	452.0	0.0	0.0	0.0	1.0	0.7585470085470085
408.0	1892.0	1.0	199.0	0.0	0.0	1.0	0.904397705544933
410.0	2847.0	1235.0	204.0	216.0	0.0	1.0	0.6323856063971568
412.0	208.0	0.0	0.0	782.0	3.0	1.0	0.7898989898989899
413.0	3.0	132.0	0.0	4898.0	3.0	1.0	0.9731770315914962
416.0	0.0	489.0	0.0	2327.0	3.0	1.0	0.8263494318181818
417.0	423.0	1893.0	449.0	5094.0	3.0	1.0	0.648174067947576
418.0	1777.0	517.0	0.0	0.0	0.0	1.0	0.7746294681778553
422.0	0.0	461.0	0.0	0.0	1.0	1.0	1.0
425.0	0.0	0.0	0.0	778.0	3.0	1.0	1.0
426.0	0.0	0.0	0.0	779.0	3.0	1.0	1.0
433.0	0.0	0.0	0.0	1572.0	3.0	1.0	1.0
436.0	2147.0	1184.0	1.0	4760.0	3.0	1.0	0.5882352941176471
437.0	2165.0	89.0	0.0	401.0	0.0	1.0	0.815442561205273
438.0	694.0	1146.0	72.0	6.0	1.0	1.0	0.5974973931178311
440.0	422.0	0.0	0.0	0.0	0.0	1.0	1.0
444.0	2671.0	615.0	4.0	18.0	0.0	1.0	0.8074365175332527
446.0	1.0	915.0	799.0	2272.0	3.0	1.0	0.5698520190619514
448.0	726.0	599.0	0.0	3.0	0.0	1.0	0.5466867469879518
450.0	5.0	914.0	0.0	0.0	1.0	1.0	0.9945593035908596
455.0	0.0	0.0	0.0	813.0	3.0	1.0	1.0
456.0	0.0	0.0	0.0	815.0	3.0	1.0	1.0
458.0	1.0	575.0	0.0	160.0	1.0	1.0	0.78125
464.0	0.0	0.0	0.0	817.0	3.0	1.0	1.0
466.0	0.0	1125.0	0.0	3.0	1.0	1.0	0.9973404255319149
467.0	0.0	1282.0	0.0	10.0	1.0	1.0	0.9922600619195047
469.0	3.0	15.0	0.0	3271.0	3.0	1.0	0.9945272119185162
474.0	698.0	667.0	67.0	3718.0	3.0	1.0	0.7219417475728155
475.0	0.0	134.0	0.0	445.0	3.0	1.0	0.768566493955095
476.0	0.0	133.0	0.0	7.0	1.0	1.0	0.95
478.0	452.0	0.0	0.0	0.0	0.0	1.0	1.0
480.0	0.0	57.0	418.0	2635.0	3.0	1.0	0.8472668810289389
482.0	0.0	1196.0	371.0	32.0	1.0	1.0	0.7479674796747967
483.0	0.0	766.0	363.0	39.0	1.0	1.0	0.6558219178082192
485.0	0.0	2.0	0.0	818.0	3.0	1.0	0.9975609756097561
489.0	55.0	16.0	0.0	2714.0	3.0	1.0	0.9745062836624776
494.0	9.0	1484.0	0.0	3.0	1.0	1.0	0.9919786096256684
495.0	509.0	0.0	0.0	848.0	3.0	1.0	0.6249078850405306
498.0	0.0	729.0	373.0	2004.0	3.0	1.0	0.6452028332260141
505.0	0.0	892.0	380.0	3226.0	3.0	1.0	0.717207647843486
507.0	184.0	148.0	0.0	39.0	0.0	1.0	0.49595687331536387
509.0	10.0	1000.0	0.0	1.0	1.0	1.0	0.9891196834817013
510.0	900.0	0.0	0.0	0.0	0.0	1.0	1.0
512.0	2910.0	1345.0	8.0	14.0	0.0	1.0	0.6803834463408931
515.0	0.0	1.0	0.0	886.0	3.0	1.0	0.9988726042841037
517.0	0.0	133.0	0.0	12.0	1.0	1.0	0.9172413793103448
518.0	0.0	0.0	0.0	888.0	3.0	1.0	1.0
519.0	10.0	36.0	0.0	2938.0	3.0	1.0	0.9845844504021448
520.0	9.0	451.0	125.0	4581.0	3.0	1.0	0.8867595818815331
522.0	162.0	0.0	0.0	0.0	0.0	1.0	1.0
523.0	408.0	0.0	3.0	44.0	0.0	1.0	0.8967032967032967
528.0	527.0	255.0	17.0	5727.0	3.0	1.0	0.8775666564511186
529.0	719.0	63.0	798.0	7188.0	3.0	1.0	0.8197992700729927
530.0	0.0	1.0	410.0	2054.0	3.0	1.0	0.8332657200811359
538.0	29.0	0.0	0.0	0.0	0.0	1.0	1.0
539.0	0.0	0.0	0.0	927.0	3.0	1.0	1.0
540.0	0.0	687.0	634.0	1973.0	3.0	1.0	0.5989678202792957
541.0	0.0	1.0	0.0	931.0	3.0	1.0	0.9989270386266095
542.0	0.0	0.0	0.0	2792.0	3.0	1.0	1.0
545.0	0.0	0.0	0.0	938.0	3.0	1.0	1.0
548.0	1197.0	482.0	0.0	132.0	0.0	1.0	0.6609607951408062
550.0	1045.0	508.0	0.0	0.0	0.0	1.0	0.6728911783644559
551.0	4.0	1421.0	6.0	4034.0	3.0	1.0	0.7381518755718207
552.0	1027.0	0.0	0.0	0.0	0.0	1.0	1.0
554.0	0.0	0.0	530.0	0.0	2.0	1.0	1.0
555.0	510.0	830.0	18.0	1.0	1.0	1.0	0.6107431935246505
557.0	1.0	0.0	0.0	968.0	3.0	1.0	0.9989680082559339
558.0	1.0	584.0	889.0	1096.0	3.0	1.0	0.4264591439688716
562.0	562.0	1485.0	1247.0	52.0	1.0	1.0	0.44381350866706515
563.0	512.0	0.0	0.0	1768.0	3.0	1.0	0.775438596491228
564.0	0.0	546.0	125.0	1007.0	3.0	1.0	0.600119189511323
565.0	0.0	266.0	0.0	1917.0	3.0	1.0	0.8781493357764544
569.0	513.0	2.0	0.0	0.0	0.0	1.0	0.996116504854369
570.0	0.0	846.0	0.0	0.0	1.0	1.0	1.0
575.0	0.0	0.0	0.0	956.0	3.0	1.0	1.0
576.0	0.0	96.0	1.0	1399.0	3.0	1.0	0.9351604278074866
577.0	0.0	100.0	0.0	1400.0	3.0	1.0	0.9333333333333333
578.0	0.0	0.0	0.0	961.0	3.0	1.0	1.0
579.0	2.0	0.0	0.0	1942.0	3.0	1.0	0.9989711934156379
581.0	566.0	0.0	0.0	11.0	0.0	1.0	0.9809358752166378
582.0	399.0	0.0	0.0	17.0	0.0	1.0	0.9591346153846154
585.0	0.0	821.0	7.0	2939.0	3.0	1.0	0.7801964427926732
586.0	871.0	1679.0	657.0	391.0	1.0	1.0	0.46664813785436354
588.0	1043.0	0.0	0.0	0.0	0.0	1.0	1.0
595.0	0.0	2.0	0.0	1032.0	3.0	1.0	0.9980657640232108
596.0	0.0	1534.0	32.0	0.0	1.0	1.0	0.979565772669221
599.0	0.0	0.0	0.0	975.0	3.0	1.0	1.0
600.0	994.0	0.0	0.0	0.0	0.0	1.0	1.0
606.0	0.0	0.0	0.0	976.0	3.0	1.0	1.0
607.0	0.0	0.0	0.0	977.0	3.0	1.0	1.0
608.0	0.0	1.0	311.0	978.0	3.0	1.0	0.7581395348837209
609.0	85.0	0.0	0.0	40.0	0.0	1.0	0.68
618.0	0.0	0.0	0.0	986.0	3.0	1.0	1.0
619.0	568.0	556.0	1.0	1290.0	3.0	1.0	0.5341614906832298
623.0	0.0	0.0	0.0	989.0	3.0	1.0	1.0
626.0	1.0	47.0	144.0	325.0	3.0	1.0	0.6286266924564797
627.0	459.0	6.0	2.0	1704.0	3.0	1.0	0.7848917549516352
628.0	1019.0	673.0	0.0	0.0	0.0	1.0	0.6022458628841607
629.0	1292.0	18.0	10.0	1.0	0.0	1.0	0.9780469341408025
630.0	0.0	1475.0	0.0	236.0	1.0	1.0	0.8620689655172413
634.0	2146.0	1869.0	0.0	460.0	0.0	1.0	0.47955307262569835
635.0	9.0	1618.0	126.0	8529.0	3.0	1.0	0.8295078778447773
637.0	0.0	0.0	0.0	1999.0	3.0	1.0	1.0
639.0	293.0	0.0	1.0	3129.0	3.0	1.0	0.9141104294478528
642.0	0.0	0.0	1.0	1011.0	3.0	1.0	0.9990118577075099
643.0	2261.0	1103.0	1.0	0.0	0.0	1.0	0.6719167904903418
645.0	1.0	0.0	575.0	0.0	2.0	1.0	0.9982638888888888
649.0	0.0	908.0	0.0	0.0	1.0	1.0	1.0
651.0	668.0	1.0	0.0	2.0	0.0	1.0	0.9955290611028316
653.0	1028.0	2.0	0.0	316.0	0.0	1.0	0.763744427934621
654.0	478.0	1.0	0.0	10.0	0.0	1.0	0.9775051124744376
655.0	0.0	27.0	325.0	1513.0	3.0	1.0	0.811260053619303
657.0	0.0	49.0	0.0	950.0	3.0	1.0	0.950950950950951
658.0	0.0	45.0	22.0	4.0	1.0	1.0	0.6338028169014085
659.0	2653.0	686.0	0.0	390.0	0.0	1.0	0.7114507910968088
665.0	0.0	196.0	138.0	1098.0	3.0	1.0	0.7667597765363129
667.0	9.0	9.0	50.0	4555.0	3.0	1.0	0.9852909366212416
668.0	729.0	0.0	0.0	0.0	0.0	1.0	1.0
673.0	194.0	996.0	0.0	78.0	1.0	1.0	0.7854889589905363
674.0	0.0	501.0	0.0	24.0	1.0	1.0	0.9542857142857143
679.0	7.0	9.0	0.0	1030.0	3.0	1.0	0.9847036328871893
680.0	16.0	418.0	0.0	1.0	1.0	1.0	0.960919540229885
682.0	0.0	0.0	0.0	315.0	3.0	1.0	1.0
684.0	6.0	273.0	26.0	2789.0	3.0	1.0	0.9014221073044603
687.0	1062.0	476.0	1.0	491.0	0.0	1.0	0.5231527093596059
689.0	0.0	0.0	0.0	2163.0	3.0	1.0	1.0
691.0	0.0	1.0	316.0	0.0	2.0	1.0	0.9968454258675079
695.0	0.0	334.0	0.0	0.0	1.0	1.0	1.0
699.0	1070.0	149.0	41.0	615.0	0.0	1.0	0.5706666666666667
701.0	563.0	0.0	0.0	1.0	0.0	1.0	0.99822695035461
703.0	0.0	1043.0	0.0	1060.0	3.0	1.0	0.5040418449833571
704.0	29.0	5.0	0.0	1206.0	3.0	1.0	0.9725806451612903
705.0	24.0	7.0	0.0	1203.0	3.0	1.0	0.9748784440842788
709.0	0.0	0.0	28.0	936.0	3.0	1.0	0.970954356846473
711.0	1104.0	0.0	11.0	0.0	0.0	1.0	0.9901345291479821
712.0	993.0	1.0	0.0	0.0	0.0	1.0	0.9989939637826962
715.0	2102.0	98.0	0.0	9.0	0.0	1.0	0.9515617926663649
719.0	505.0	505.0	0.0	0.0	0.0	1.0	0.5
725.0	0.0	1.0	0.0	1055.0	3.0	1.0	0.9990530303030303
726.0	570.0	0.0	0.0	0.0	0.0	1.0	1.0
727.0	1723.0	2.0	0.0	0.0	0.0	1.0	0.998840579710145
729.0	577.0	1.0	0.0	0.0	0.0	1.0	0.9982698961937716
730.0	0.0	0.0	27.0	2009.0	3.0	1.0	0.9867387033398821
731.0	0.0	0.0	0.0	1057.0	3.0	1.0	1.0
736.0	0.0	1988.0	0.0	1.0	1.0	1.0	0.9994972347913524
741.0	729.0	0.0	0.0	247.0	0.0	1.0	0.7469262295081968
742.0	1171.0	0.0	0.0	1.0	0.0	1.0	0.9991467576791809
743.0	582.0	0.0	0.0	1.0	0.0	1.0	0.9982847341337907
745.0	0.0	616.0	0.0	0.0	1.0	1.0	1.0
746.0	140.0	0.0	0.0	298.0	3.0	1.0	0.680365296803653
748.0	3243.0	906.0	0.0	9.0	0.0	1.0	0.7799422799422799
749.0	0.0	5.0	0.0	1063.0	3.0	1.0	0.9953183520599251
750.0	754.0	186.0	0.0	253.0	0.0	1.0	0.6320201173512154
751.0	943.0	180.0	2.0	0.0	0.0	1.0	0.8382222222222222
752.0	0.0	595.0	0.0	1064.0	3.0	1.0	0.6413502109704642
753.0	0.0	708.0	351.0	0.0	1.0	1.0	0.6685552407932012
754.0	179.0	1.0	0.0	34.0	0.0	1.0	0.8364485981308412
755.0	0.0	0.0	0.0	1065.0	3.0	1.0	1.0
759.0	0.0	804.0	20.0	79.0	1.0	1.0	0.8903654485049833
760.0	0.0	0.0	0.0	1066.0	3.0	1.0	1.0
761.0	0.0	0.0	0.0	1067.0	3.0	1.0	1.0
762.0	0.0	4.0	0.0	1050.0	3.0	1.0	0.9962049335863378
763.0	1374.0	8.0	0.0	1.0	0.0	1.0	0.9934924078091106
766.0	364.0	0.0	0.0	2.0	0.0	1.0	0.994535519125683
768.0	331.0	0.0	0.0	1102.0	3.0	1.0	0.7690160502442428
772.0	1801.0	351.0	0.0	256.0	0.0	1.0	0.7479235880398671
773.0	0.0	126.0	1032.0	2605.0	3.0	1.0	0.6922668083975552
775.0	1013.0	33.0	0.0	0.0	0.0	1.0	0.9684512428298279
777.0	53.0	0.0	0.0	2.0	0.0	1.0	0.9636363636363636
780.0	0.0	624.0	0.0	0.0	1.0	1.0	1.0
784.0	4.0	1587.0	0.0	35.0	1.0	1.0	0.9760147601476015
787.0	12.0	898.0	36.0	1826.0	3.0	1.0	0.6587301587301587
789.0	0.0	219.0	0.0	157.0	1.0	1.0	0.5824468085106383
791.0	0.0	1.0	0.0	1086.0	3.0	1.0	0.9990800367985281
792.0	0.0	3.0	0.0	1037.0	3.0	1.0	0.9971153846153846
793.0	0.0	1.0	0.0	1026.0	3.0	1.0	0.9990262901655307
794.0	0.0	46.0	0.0	2146.0	3.0	1.0	0.9790145985401459
795.0	0.0	4.0	0.0	1033.0	3.0	1.0	0.996142719382835
797.0	0.0	632.0	0.0	0.0	1.0	1.0	1.0
798.0	0.0	635.0	0.0	0.0	1.0	1.0	1.0
801.0	1040.0	1.0	0.0	364.0	0.0	1.0	0.7402135231316725
802.0	0.0	3.0	1.0	2105.0	3.0	1.0	0.9981033665244191
805.0	105.0	60.0	4.0	0.0	0.0	1.0	0.621301775147929
807.0	605.0	0.0	0.0	0.0	0.0	1.0	1.0
808.0	0.0	1.0	0.0	1095.0	3.0	1.0	0.9990875912408759
809.0	0.0	0.0	9.0	1036.0	3.0	1.0	0.9913875598086125
810.0	0.0	1.0	14.0	1026.0	3.0	1.0	0.9855907780979827
813.0	524.0	0.0	0.0	0.0	0.0	1.0	1.0
814.0	0.0	0.0	0.0	1100.0	3.0	1.0	1.0
816.0	0.0	666.0	93.0	519.0	1.0	1.0	0.5211267605633803
821.0	4.0	239.0	0.0	1636.0	3.0	1.0	0.8706758914316126
825.0	1.0	667.0	0.0	0.0	1.0	1.0	0.9985029940119761
838.0	0.0	0.0	0.0	1110.0	3.0	1.0	1.0
839.0	1.0	0.0	0.0	1110.0	3.0	1.0	0.9990999099909991
840.0	674.0	1157.0	24.0	4047.0	3.0	1.0	0.6856997627922738
841.0	615.0	0.0	0.0	7.0	0.0	1.0	0.9887459807073955
842.0	1141.0	0.0	0.0	8.0	0.0	1.0	0.9930374238468234
845.0	1462.0	0.0	0.0	0.0	0.0	1.0	1.0
846.0	0.0	0.0	8.0	1085.0	3.0	1.0	0.9926806953339433
847.0	929.0	0.0	0.0	0.0	0.0	1.0	1.0
851.0	0.0	0.0	0.0	2240.0	3.0	1.0	1.0
853.0	311.0	82.0	0.0	1.0	0.0	1.0	0.7893401015228426
854.0	1057.0	47.0	0.0	5.0	0.0	1.0	0.9531109107303878
861.0	570.0	971.0	0.0	0.0	1.0	1.0	0.6301103179753407
864.0	0.0	1.0	0.0	1476.0	3.0	1.0	0.999322951929587
868.0	0.0	579.0	257.0	45.0	1.0	1.0	0.6572077185017026
872.0	0.0	539.0	0.0	0.0	1.0	1.0	1.0
874.0	0.0	1711.0	0.0	167.0	1.0	1.0	0.9110756123535676
876.0	0.0	0.0	0.0	1129.0	3.0	1.0	1.0
877.0	0.0	4.0	0.0	1128.0	3.0	1.0	0.9964664310954063
880.0	0.0	667.0	0.0	2.0	1.0	1.0	0.9970104633781763
884.0	356.0	0.0	0.0	0.0	0.0	1.0	1.0
886.0	189.0	0.0	0.0	1.0	0.0	1.0	0.9947368421052631
887.0	1259.0	23.0	0.0	1.0	0.0	1.0	0.9812938425565082
